time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,GPU,RAM,EMC,IRAM,SWAP,APE,NVENC,NVDEC,NVJPG,fan,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,power cur,power avg
2022-04-05 12:21:12.756484,0:13:54.240000,OFF,MAXN,34,44,28,31,0,1759364,1759364,1759364,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.5,32.75,2995,2088
2022-04-05 12:21:13.266115,0:13:54.750000,OFF,MAXN,29,32,32,27,0,1758420,1758420,1758420,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,32.75,1566,2087
2022-04-05 12:21:13.772396,0:13:55.260000,OFF,MAXN,32,36,28,30,0,1758804,1758804,1758804,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.5,32.5,2341,2087
2022-04-05 12:21:14.279131,0:13:55.770000,OFF,MAXN,30,28,28,28,0,1760124,1760124,1760124,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.5,31.5,32.5,2087,2087
2022-04-05 12:21:14.797045,0:13:56.280000,OFF,MAXN,33,34,28,32,0,1760776,1760776,1760776,0,25,OFF,OFF,OFF,0.0,38.0,35.5,31.0,31.5,33.0,2887,2089
2022-04-05 12:21:15.305375,0:13:56.790000,OFF,MAXN,31,30,29,35,0,1760756,1760756,1760756,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.5,31.5,33.0,1754,2088
2022-04-05 12:21:15.811541,0:13:57.300000,OFF,MAXN,28,37,28,25,0,1760864,1760864,1760864,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.0,31.5,33.0,2083,2088
2022-04-05 12:21:16.316611,0:13:57.800000,OFF,MAXN,34,32,33,32,12,1761768,1761768,1761768,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,32.0,33.0,2704,2090
2022-04-05 12:21:16.842224,0:13:58.330000,OFF,MAXN,31,23,32,31,0,1768032,1768032,1768032,0,25,OFF,OFF,OFF,0.0,37.5,35.0,31.0,31.0,33.0,1827,2089
2022-04-05 12:21:17.339856,0:13:58.830000,OFF,MAXN,39,34,31,34,0,1761896,1761896,1761896,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.0,31.5,33.0,1604,2088
2022-04-05 12:21:17.851813,0:13:59.340000,OFF,MAXN,31,20,25,25,0,1761396,1761396,1761396,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.5,33.0,1865,2088
2022-04-05 12:21:18.361818,0:13:59.850000,OFF,MAXN,35,37,27,29,0,1762156,1762156,1762156,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.5,33.0,2596,2089
2022-04-05 12:21:18.869966,0:14:00.360000,OFF,MAXN,31,28,23,31,0,1761408,1761408,1761408,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.0,31.0,33.0,1604,2088
2022-04-05 12:21:19.377406,0:14:00.860000,OFF,MAXN,36,34,32,40,0,1761156,1761156,1761156,0,25,OFF,OFF,OFF,0.0,37.5,35.0,33.5,31.5,33.0,1751,2087
2022-04-05 12:21:19.885886,0:14:01.370000,OFF,MAXN,28,30,26,28,0,1761084,1761084,1761084,0,25,OFF,OFF,OFF,0.0,37.5,35.0,31.0,31.5,33.0,2121,2087
2022-04-05 12:21:20.393501,0:14:01.880000,OFF,MAXN,35,30,33,26,0,1761056,1761056,1761056,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.5,33.0,2454,2088
2022-04-05 12:21:20.904867,0:14:02.390000,OFF,MAXN,37,26,28,32,0,1760528,1760528,1760528,0,25,OFF,OFF,OFF,0.0,37.5,35.0,31.5,31.0,33.0,1716,2087
2022-04-05 12:21:21.413598,0:14:02.900000,OFF,MAXN,29,33,32,29,0,1761552,1761552,1761552,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,33.25,1789,2086
2022-04-05 12:21:21.919263,0:14:03.410000,OFF,MAXN,30,27,34,32,29,1761772,1761772,1761772,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.5,33.25,2742,2088
2022-04-05 12:21:22.442378,0:14:03.930000,OFF,MAXN,30,25,25,28,0,1761780,1761780,1761780,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.25,1789,2087
2022-04-05 12:21:22.936914,0:14:04.420000,OFF,MAXN,34,33,30,30,0,1762092,1762092,1762092,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,33.25,1566,2086
2022-04-05 12:21:23.449893,0:14:04.940000,OFF,MAXN,25,30,30,36,0,1762120,1762120,1762120,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.25,1976,2085
2022-04-05 12:21:23.958259,0:14:05.440000,OFF,MAXN,33,26,30,28,0,1762884,1762884,1762884,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.5,33.25,2450,2086
2022-04-05 12:21:24.468590,0:14:05.950000,OFF,MAXN,31,30,26,31,0,1761596,1761596,1761596,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.5,31.0,33.25,1862,2086
2022-04-05 12:21:24.977915,0:14:06.460000,OFF,MAXN,35,28,37,31,0,1761480,1761480,1761480,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.5,31.0,32.75,1678,2085
2022-04-05 12:21:25.486445,0:14:06.970000,OFF,MAXN,37,34,31,37,0,1760380,1760380,1760380,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,32.0,32.75,2558,2086
2022-04-05 12:21:25.997886,0:14:07.480000,OFF,MAXN,30,31,28,30,0,1760460,1760460,1760460,0,25,OFF,OFF,OFF,0.0,37.5,35.5,31.5,31.5,33.25,2341,2087
2022-04-05 12:21:26.505040,0:14:07.990000,OFF,MAXN,36,28,26,35,0,1760388,1760388,1760388,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.25,2087,2087
2022-04-05 12:21:27.013458,0:14:08.500000,OFF,MAXN,27,28,24,32,0,1760652,1760652,1760652,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.25,1789,2086
2022-04-05 12:21:27.522063,0:14:09.010000,OFF,MAXN,45,34,39,36,0,1762160,1762160,1762160,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.5,33.25,2995,2088
2022-04-05 12:21:28.034520,0:14:09.520000,OFF,MAXN,30,31,22,23,0,1760700,1760700,1760700,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.5,31.0,33.0,1678,2087
2022-04-05 12:21:28.540111,0:14:10.030000,OFF,MAXN,42,37,30,29,0,1760376,1760376,1760376,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.5,33.0,2231,2087
2022-04-05 12:21:29.042210,0:14:10.530000,OFF,MAXN,33,30,26,24,0,1761992,1761992,1761992,0,25,OFF,OFF,OFF,0.0,37.5,34.5,33.0,31.0,33.0,1938,2087
2022-04-05 12:21:29.569680,0:14:11.060000,OFF,MAXN,35,32,34,33,0,1762924,1762924,1762924,0,25,OFF,OFF,OFF,0.0,38.0,35.5,31.5,32.0,33.0,3102,2089
2022-04-05 12:21:30.075791,0:14:11.560000,OFF,MAXN,36,30,26,37,0,1762392,1762392,1762392,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.0,31.0,33.0,1678,2088
2022-04-05 12:21:30.590902,0:14:12.080000,OFF,MAXN,31,30,29,23,0,1762160,1762160,1762160,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,32.75,2197,2089
2022-04-05 12:21:31.098221,0:14:12.580000,OFF,MAXN,34,23,36,33,0,1761652,1761652,1761652,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.0,32.75,2269,2089
2022-04-05 12:21:31.610726,0:14:13.100000,OFF,MAXN,34,25,24,25,0,1762028,1762028,1762028,0,25,OFF,OFF,OFF,0.0,38.0,35.5,31.5,31.5,33.0,2454,2090
2022-04-05 12:21:32.117957,0:14:13.600000,OFF,MAXN,34,25,31,28,0,1761588,1761588,1761588,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,33.0,1751,2089
2022-04-05 12:21:32.631303,0:14:14.120000,OFF,MAXN,29,37,22,23,0,1761280,1761280,1761280,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.5,31.0,33.5,1827,2089
2022-04-05 12:21:33.133042,0:14:14.620000,OFF,MAXN,32,33,38,32,17,1762148,1762148,1762148,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.5,2667,2090
2022-04-05 12:21:33.655684,0:14:15.140000,OFF,MAXN,26,26,20,25,0,1761488,1761488,1761488,0,25,OFF,OFF,OFF,0.0,37.5,35.0,31.0,31.0,33.0,1713,2089
2022-04-05 12:21:34.156727,0:14:15.640000,OFF,MAXN,42,23,24,36,0,1761752,1761752,1761752,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.0,1751,2088
2022-04-05 12:21:34.666116,0:14:16.150000,OFF,MAXN,30,31,31,22,0,1761624,1761624,1761624,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,33.25,1827,2088
2022-04-05 12:21:35.177143,0:14:16.660000,OFF,MAXN,38,22,30,28,12,1763424,1763424,1763424,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.5,33.25,2629,2089
2022-04-05 12:21:35.681271,0:14:17.170000,OFF,MAXN,34,32,25,25,0,1762496,1762496,1762496,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,33.25,1789,2088
2022-04-05 12:21:36.187892,0:14:17.670000,OFF,MAXN,34,28,29,37,0,1762760,1762760,1762760,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.5,31.0,33.0,1789,2087
2022-04-05 12:21:36.702185,0:14:18.190000,OFF,MAXN,34,29,32,28,0,1762648,1762648,1762648,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.5,33.0,2197,2088
2022-04-05 12:21:37.206600,0:14:18.690000,OFF,MAXN,23,27,27,23,0,1763484,1763484,1763484,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.0,32.75,2307,2088
2022-04-05 12:21:37.717392,0:14:19.200000,OFF,MAXN,32,34,18,30,0,1762840,1762840,1762840,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,32.75,1716,2087
2022-04-05 12:21:38.224192,0:14:19.710000,OFF,MAXN,34,29,37,23,0,1762464,1762464,1762464,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.25,1862,2087
2022-04-05 12:21:38.733117,0:14:20.220000,OFF,MAXN,34,29,39,30,0,1762856,1762856,1762856,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.5,33.25,2667,2088
2022-04-05 12:21:39.251260,0:14:20.740000,OFF,MAXN,28,24,26,20,0,1762304,1762304,1762304,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.25,1789,2088
2022-04-05 12:21:39.775361,0:14:21.260000,OFF,MAXN,29,34,34,33,0,1762732,1762732,1762732,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,33.25,1640,2087
2022-04-05 12:21:40.281743,0:14:21.770000,OFF,MAXN,35,36,27,26,0,1763072,1763072,1763072,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.0,32.75,1938,2086
2022-04-05 12:21:40.790765,0:14:22.280000,OFF,MAXN,31,27,34,30,0,1764012,1764012,1764012,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.5,32.75,2742,2088
2022-04-05 12:21:41.301541,0:14:22.790000,OFF,MAXN,29,27,25,32,0,1763084,1763084,1763084,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.0,32.75,1900,2087
2022-04-05 12:21:41.808988,0:14:23.290000,OFF,MAXN,30,29,32,18,0,1763496,1763496,1763496,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,32.75,1789,2087
2022-04-05 12:21:42.318043,0:14:23.800000,OFF,MAXN,28,36,39,36,0,1760336,1760336,1760336,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,32.75,2341,2087
2022-04-05 12:21:42.826440,0:14:24.310000,OFF,MAXN,28,33,22,28,0,1760160,1760160,1760160,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,32.75,2454,2088
2022-04-05 12:21:43.334688,0:14:24.820000,OFF,MAXN,28,36,26,26,0,1759920,1759920,1759920,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.0,32.75,1865,2087
2022-04-05 12:21:43.845827,0:14:25.330000,OFF,MAXN,28,27,32,20,0,1760564,1760564,1760564,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,33.0,1789,2087
2022-04-05 12:21:44.350079,0:14:25.840000,OFF,MAXN,30,29,36,36,0,1762008,1762008,1762008,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.0,31.5,33.0,2704,2088
2022-04-05 12:21:44.873140,0:14:26.360000,OFF,MAXN,24,28,27,25,0,1768952,1768952,1768952,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,32.75,1604,2087
2022-04-05 12:21:45.374063,0:14:26.860000,OFF,MAXN,36,33,36,27,0,1762356,1762356,1762356,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,32.75,2159,2087
2022-04-05 12:21:45.879306,0:14:27.370000,OFF,MAXN,28,34,29,28,0,1762608,1762608,1762608,0,25,OFF,OFF,OFF,0.0,38.0,34.5,33.0,31.0,33.25,1827,2087
2022-04-05 12:21:46.388181,0:14:27.870000,OFF,MAXN,32,36,22,31,0,1765216,1765216,1765216,0,25,OFF,OFF,OFF,0.0,38.5,35.5,31.5,31.5,33.25,3032,2089
2022-04-05 12:21:46.895687,0:14:28.380000,OFF,MAXN,32,32,20,24,0,1763944,1763944,1763944,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,32.75,1789,2088
2022-04-05 12:21:47.403668,0:14:28.890000,OFF,MAXN,30,34,24,39,0,1764828,1764828,1764828,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.0,32.75,2525,2089
2022-04-05 12:21:47.911509,0:14:29.400000,OFF,MAXN,28,23,32,26,0,1764752,1764752,1764752,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,32.75,2125,2089
2022-04-05 12:21:48.443564,0:14:29.930000,OFF,MAXN,28,34,24,26,0,1765824,1765824,1765824,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.0,33.0,2450,2090
2022-04-05 12:21:48.930064,0:14:30.420000,OFF,MAXN,36,36,35,31,0,1763096,1763096,1763096,0,25,OFF,OFF,OFF,0.0,38.0,34.0,31.5,31.0,33.0,1827,2089
2022-04-05 12:21:49.443411,0:14:30.930000,OFF,MAXN,32,27,28,30,0,1763260,1763260,1763260,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.0,31.0,33.25,1789,2089
2022-04-05 12:21:49.949204,0:14:31.440000,OFF,MAXN,30,41,33,35,0,1762504,1762504,1762504,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.0,33.25,2596,2090
2022-04-05 12:21:50.464854,0:14:31.950000,OFF,MAXN,28,34,24,22,0,1761788,1761788,1761788,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,32.5,1642,2089
2022-04-05 12:21:50.975495,0:14:32.460000,OFF,MAXN,37,37,34,31,0,1763464,1763464,1763464,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,32.5,1678,2088
2022-04-05 12:21:51.483809,0:14:32.970000,OFF,MAXN,28,31,31,32,0,1763824,1763824,1763824,0,25,OFF,OFF,OFF,0.0,38.0,34.0,31.5,31.0,33.0,1938,2088
2022-04-05 12:21:51.990518,0:14:33.480000,OFF,MAXN,34,29,28,29,37,1765332,1765332,1765332,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.0,33.0,2817,2089
2022-04-05 12:21:52.502226,0:14:33.990000,OFF,MAXN,25,26,27,28,0,1764832,1764832,1764832,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.0,32.75,1827,2089
2022-04-05 12:21:53.015708,0:14:34.500000,OFF,MAXN,38,37,28,24,0,1763888,1763888,1763888,0,25,OFF,OFF,OFF,0.0,38.0,34.0,31.0,31.0,32.75,1789,2088
2022-04-05 12:21:53.525736,0:14:35.010000,OFF,MAXN,24,31,30,28,0,1763888,1763888,1763888,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.0,32.75,2011,2088
2022-04-05 12:21:54.032794,0:14:35.520000,OFF,MAXN,31,24,26,28,0,1764816,1764816,1764816,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.0,31.0,33.25,2231,2088
2022-04-05 12:21:54.550829,0:14:36.040000,OFF,MAXN,29,30,24,33,0,1764908,1764908,1764908,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.25,1604,2087
2022-04-05 12:21:55.060034,0:14:36.550000,OFF,MAXN,40,37,28,35,0,1765220,1765220,1765220,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,33.25,1716,2086
2022-04-05 12:21:55.569305,0:14:37.060000,OFF,MAXN,29,31,34,26,0,1764752,1764752,1764752,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.0,31.5,33.25,2487,2087
2022-04-05 12:21:56.086037,0:14:37.570000,OFF,MAXN,30,26,26,21,0,1768996,1768996,1768996,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.0,31.0,33.25,1900,2087
2022-04-05 12:21:56.582360,0:14:38.070000,OFF,MAXN,32,37,28,28,0,1763828,1763828,1763828,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.25,1789,2086
2022-04-05 12:21:57.089518,0:14:38.580000,OFF,MAXN,40,31,31,29,0,1765212,1765212,1765212,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.5,33.25,2087,2086
2022-04-05 12:21:57.598658,0:14:39.080000,OFF,MAXN,27,34,27,28,0,1765904,1765904,1765904,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.5,33.25,2742,2087
2022-04-05 12:21:58.108630,0:14:39.590000,OFF,MAXN,22,34,24,26,0,1766004,1766004,1766004,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.0,1900,2087
2022-04-05 12:21:58.625944,0:14:40.110000,OFF,MAXN,28,37,31,27,0,1766600,1766600,1766600,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.0,1751,2086
2022-04-05 12:21:59.136468,0:14:40.620000,OFF,MAXN,39,38,31,36,0,1765176,1765176,1765176,0,25,OFF,OFF,OFF,0.0,38.0,34.5,33.5,31.5,33.0,2269,2087
2022-04-05 12:21:59.643701,0:14:41.130000,OFF,MAXN,23,37,29,26,0,1765484,1765484,1765484,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.5,33.25,2558,2088
2022-04-05 12:22:00.151205,0:14:41.640000,OFF,MAXN,34,28,28,36,4,1764888,1764888,1764888,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.5,33.25,2159,2088
2022-04-05 12:22:00.665118,0:14:42.150000,OFF,MAXN,30,33,28,26,0,1765172,1765172,1765172,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.0,1716,2087
2022-04-05 12:22:01.169755,0:14:42.660000,OFF,MAXN,40,38,39,30,0,1765852,1765852,1765852,0,25,OFF,OFF,OFF,0.0,38.0,35.5,31.5,32.0,33.0,2925,2089
2022-04-05 12:22:01.688955,0:14:43.170000,OFF,MAXN,26,28,25,23,0,1769880,1769880,1769880,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.0,33.0,1678,2088
2022-04-05 12:22:02.188313,0:14:43.670000,OFF,MAXN,31,36,26,28,0,1765464,1765464,1765464,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.0,2235,2088
2022-04-05 12:22:02.698705,0:14:44.180000,OFF,MAXN,32,28,26,33,0,1765100,1765100,1765100,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.5,33.0,1976,2088
2022-04-05 12:22:03.204998,0:14:44.690000,OFF,MAXN,32,36,28,36,1,1766676,1766676,1766676,0,25,OFF,OFF,OFF,0.0,38.5,35.5,31.5,32.0,33.0,3027,2090
2022-04-05 12:22:03.715749,0:14:45.200000,OFF,MAXN,33,30,25,19,0,1765612,1765612,1765612,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.5,33.0,1716,2089
2022-04-05 12:22:04.221413,0:14:45.710000,OFF,MAXN,34,32,29,34,0,1766048,1766048,1766048,0,25,OFF,OFF,OFF,0.0,38.0,35.5,31.0,31.5,33.0,2454,2090
2022-04-05 12:22:04.731159,0:14:46.220000,OFF,MAXN,32,34,29,28,0,1766304,1766304,1766304,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.0,2121,2090
2022-04-05 12:22:05.252124,0:14:46.740000,OFF,MAXN,33,31,31,33,12,1766580,1766580,1766580,0,25,OFF,OFF,OFF,0.0,38.5,35.5,31.5,31.5,33.0,2850,2091
2022-04-05 12:22:05.752006,0:14:47.240000,OFF,MAXN,36,33,26,25,0,1765680,1765680,1765680,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,33.0,1716,2091
2022-04-05 12:22:06.270645,0:14:47.760000,OFF,MAXN,28,38,27,24,0,1765820,1765820,1765820,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.5,33.0,1716,2090
2022-04-05 12:22:06.770723,0:14:48.260000,OFF,MAXN,38,33,33,28,0,1765720,1765720,1765720,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,32.0,33.0,2563,2091
2022-04-05 12:22:07.289016,0:14:48.780000,OFF,MAXN,30,29,24,20,0,1765456,1765456,1765456,0,25,OFF,OFF,OFF,0.0,37.5,35.0,31.5,31.0,33.0,1528,2090
2022-04-05 12:22:07.786490,0:14:49.270000,OFF,MAXN,40,32,28,36,0,1766832,1766832,1766832,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.0,33.0,1678,2089
2022-04-05 12:22:08.297725,0:14:49.780000,OFF,MAXN,35,22,22,32,0,1766756,1766756,1766756,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.25,1976,2089
2022-04-05 12:22:08.808184,0:14:50.290000,OFF,MAXN,37,34,26,30,0,1766428,1766428,1766428,0,25,OFF,OFF,OFF,0.0,38.0,35.5,31.5,31.5,33.25,2704,2090
2022-04-05 12:22:09.318302,0:14:50.800000,OFF,MAXN,27,31,22,28,0,1765900,1765900,1765900,0,25,OFF,OFF,OFF,0.0,38.0,34.0,31.5,31.0,33.0,1716,2089
2022-04-05 12:22:09.823525,0:14:51.310000,OFF,MAXN,31,35,32,32,0,1765256,1765256,1765256,0,25,OFF,OFF,OFF,0.0,38.5,34.5,33.5,31.5,33.0,1789,2089
2022-04-05 12:22:10.332251,0:14:51.820000,OFF,MAXN,24,35,20,29,0,1765416,1765416,1765416,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.0,2125,2089
2022-04-05 12:22:10.842885,0:14:52.330000,OFF,MAXN,30,27,22,29,0,1766840,1766840,1766840,0,25,OFF,OFF,OFF,0.0,38.0,35.5,31.0,31.0,33.25,2231,2089
2022-04-05 12:22:11.348570,0:14:52.830000,OFF,MAXN,31,34,26,31,0,1766112,1766112,1766112,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.5,33.25,1678,2088
2022-04-05 12:22:11.857848,0:14:53.340000,OFF,MAXN,34,38,28,32,0,1766256,1766256,1766256,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,33.25,1754,2088
2022-04-05 12:22:12.366084,0:14:53.850000,OFF,MAXN,32,33,37,28,0,1764620,1764620,1764620,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.25,2525,2088
2022-04-05 12:22:12.877941,0:14:54.360000,OFF,MAXN,25,32,25,27,0,1763036,1763036,1763036,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.0,33.0,1789,2088
2022-04-05 12:22:13.382245,0:14:54.870000,OFF,MAXN,30,35,33,26,0,1763312,1763312,1763312,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.0,1678,2087
2022-04-05 12:22:13.892078,0:14:55.380000,OFF,MAXN,37,35,25,30,0,1764876,1764876,1764876,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.0,2049,2087
2022-04-05 12:22:14.398397,0:14:55.880000,OFF,MAXN,26,24,28,35,0,1765820,1765820,1765820,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.0,31.5,33.0,2558,2088
2022-04-05 12:22:14.909961,0:14:56.400000,OFF,MAXN,36,24,24,30,0,1765268,1765268,1765268,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.0,31.0,32.75,1865,2087
2022-04-05 12:22:15.419839,0:14:56.910000,OFF,MAXN,30,28,27,24,0,1766160,1766160,1766160,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.0,31.0,32.75,1789,2087
2022-04-05 12:22:15.925629,0:14:57.410000,OFF,MAXN,33,38,27,34,0,1766448,1766448,1766448,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,32.0,32.75,2382,2087
2022-04-05 12:22:16.434583,0:14:57.920000,OFF,MAXN,34,16,18,22,19,1767976,1767976,1767976,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,32.5,2269,2088
2022-04-05 12:22:16.951918,0:14:58.440000,OFF,MAXN,29,27,31,33,0,1766696,1766696,1766696,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.0,32.5,2049,2088
2022-04-05 12:22:17.462357,0:14:58.950000,OFF,MAXN,34,27,24,24,0,1766572,1766572,1766572,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.0,1754,2087
2022-04-05 12:22:17.976091,0:14:59.460000,OFF,MAXN,38,31,34,34,0,1767628,1767628,1767628,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.0,2850,2088
2022-04-05 12:22:18.482659,0:14:59.970000,OFF,MAXN,31,25,28,24,0,1766464,1766464,1766464,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.0,1678,2088
2022-04-05 12:22:18.991655,0:15:00.480000,OFF,MAXN,37,33,31,34,0,1766160,1766160,1766160,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.5,33.0,2307,2088
2022-04-05 12:22:19.499692,0:15:00.990000,OFF,MAXN,28,27,33,22,0,1765180,1765180,1765180,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.5,32.75,2011,2088
2022-04-05 12:22:20.006126,0:15:01.490000,OFF,MAXN,36,29,27,31,0,1767212,1767212,1767212,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,32.75,2780,2089
2022-04-05 12:22:20.518322,0:15:02,OFF,MAXN,26,37,22,28,0,1766840,1766840,1766840,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.0,32.75,1678,2089
2022-04-05 12:22:21.022229,0:15:02.510000,OFF,MAXN,30,39,35,32,0,1767096,1767096,1767096,0,25,OFF,OFF,OFF,0.0,38.5,35.5,31.5,32.0,32.75,2671,2090
2022-04-05 12:22:21.529579,0:15:03.020000,OFF,MAXN,36,25,22,24,0,1766988,1766988,1766988,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,32.75,2159,2090
