[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_slam_toolbox_run_1,14.86%,0.97%,38.34MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,11.32%,0.56%,22.22MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,14.18%,1.09%,43.05MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,8.35%,0.87%,34.34MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,9.69%,1.20%,47.45MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,6.02%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,19.07%,0.58%,23.04MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,14.86%,0.97%,38.34MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,11.32%,0.56%,22.22MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,14.18%,1.09%,43.05MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,8.35%,0.87%,34.34MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,9.69%,1.20%,47.45MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,6.02%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,19.56%,0.58%,23.04MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,14.70%,0.97%,38.34MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,11.42%,0.56%,22.22MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,13.48%,1.09%,43.05MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,7.53%,0.87%,34.34MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,7.76%,1.20%,47.45MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.38%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,19.56%,0.58%,23.04MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,14.70%,0.97%,38.34MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,11.42%,0.56%,22.22MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,13.48%,1.09%,43.05MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,7.53%,0.87%,34.34MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,7.76%,1.20%,47.45MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.38%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,19.56%,0.58%,23.04MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,14.70%,0.97%,38.34MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,11.42%,0.56%,22.22MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,13.48%,1.09%,43.05MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,7.53%,0.87%,34.34MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,7.76%,1.20%,47.45MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.14%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,18.41%,0.58%,23.04MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,14.40%,0.97%,38.34MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,11.66%,0.56%,22.22MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,12.63%,1.09%,43.05MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,7.56%,0.87%,34.34MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,9.09%,1.20%,47.45MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.14%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,18.41%,0.58%,23.04MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,14.40%,0.97%,38.34MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,11.66%,0.56%,22.22MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,12.63%,1.09%,43.05MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,7.56%,0.87%,34.34MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,9.09%,1.20%,47.45MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.14%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,18.00%,0.58%,23.04MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,14.16%,0.97%,38.35MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,11.53%,0.56%,22.22MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,13.09%,1.09%,43.07MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,7.17%,0.87%,34.34MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,8.34%,1.20%,47.46MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,6.19%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,18.00%,0.58%,23.04MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,14.16%,0.97%,38.35MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,11.53%,0.56%,22.22MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,13.09%,1.09%,43.07MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,7.17%,0.87%,34.34MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,8.34%,1.20%,47.46MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,6.19%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,11.29%,0.58%,23.04MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,9.34%,0.97%,38.36MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.56%,0.56%,22.22MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.20%,1.09%,43.07MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,4.85%,0.87%,34.35MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.35%,1.20%,47.46MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.88%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,11.29%,0.58%,23.04MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,9.34%,0.97%,38.36MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.56%,0.56%,22.22MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.20%,1.09%,43.07MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,4.85%,0.87%,34.35MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.35%,1.20%,47.46MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.88%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.97%,0.58%,23.05MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.69%,0.97%,38.36MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.37%,0.56%,22.23MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.74%,1.09%,43.07MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.75%,0.87%,34.35MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.54%,1.20%,47.46MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.31%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.97%,0.58%,23.05MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.69%,0.97%,38.36MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.37%,0.56%,22.23MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.74%,1.09%,43.07MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.75%,0.87%,34.35MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.54%,1.20%,47.46MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.31%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,15.32%,0.58%,23.05MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.50%,0.97%,38.37MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.64%,0.56%,22.24MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.83%,1.09%,43.1MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.76%,0.87%,34.36MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.90%,1.20%,47.47MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.09%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,15.32%,0.58%,23.05MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.50%,0.97%,38.37MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.64%,0.56%,22.24MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.83%,1.09%,43.1MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.76%,0.87%,34.36MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.90%,1.20%,47.47MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.09%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.40%,0.58%,23.05MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.59%,0.97%,38.37MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.03%,0.56%,22.24MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.43%,1.09%,43.1MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.77%,0.87%,34.36MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.40%,1.20%,47.47MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.98%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.40%,0.58%,23.05MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.59%,0.97%,38.37MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.03%,0.56%,22.24MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.43%,1.09%,43.1MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.77%,0.87%,34.36MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.40%,1.20%,47.47MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.98%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.92%,0.58%,23.05MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.87%,0.97%,38.37MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.74%,0.56%,22.24MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.34%,1.09%,43.11MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.28%,0.87%,34.36MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,7.17%,1.20%,47.47MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.63%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.92%,0.58%,23.05MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.87%,0.97%,38.37MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.74%,0.56%,22.24MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.34%,1.09%,43.11MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.28%,0.87%,34.36MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,7.17%,1.20%,47.47MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.63%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,16.21%,0.58%,23.06MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,12.01%,0.97%,38.37MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,10.56%,0.56%,22.24MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,11.51%,1.09%,43.11MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.07%,0.87%,34.36MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.60%,1.20%,47.47MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.58%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,16.21%,0.58%,23.06MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,12.01%,0.97%,38.37MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,10.56%,0.56%,22.24MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,11.51%,1.09%,43.11MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.07%,0.87%,34.36MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.60%,1.20%,47.47MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.58%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.23%,0.58%,23.06MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.54%,0.97%,38.37MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.31%,0.56%,22.24MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.92%,1.09%,43.11MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.01%,0.87%,34.36MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.29%,1.20%,47.47MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.76%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.23%,0.58%,23.06MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.54%,0.97%,38.37MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.31%,0.56%,22.24MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.92%,1.09%,43.11MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.01%,0.87%,34.36MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.29%,1.20%,47.47MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.76%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.44%,0.58%,23.07MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.88%,0.97%,38.37MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.60%,0.56%,22.24MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.80%,1.09%,43.12MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.22%,0.87%,34.36MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.82%,1.20%,47.47MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.58%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.44%,0.58%,23.07MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.88%,0.97%,38.37MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.60%,0.56%,22.24MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.80%,1.09%,43.12MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.22%,0.87%,34.36MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.82%,1.20%,47.47MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.58%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.44%,0.58%,23.07MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.88%,0.97%,38.37MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.60%,0.56%,22.24MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.80%,1.09%,43.12MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.22%,0.87%,34.36MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.82%,1.20%,47.47MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.58%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.95%,0.58%,23.07MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.92%,0.97%,38.37MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.44%,0.56%,22.24MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.37%,1.09%,43.12MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.61%,0.87%,34.37MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,7.00%,1.20%,47.48MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.92%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.95%,0.58%,23.07MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.92%,0.97%,38.37MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.44%,0.56%,22.24MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.37%,1.09%,43.12MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.61%,0.87%,34.37MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,7.00%,1.20%,47.48MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.92%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.42%,0.58%,23.07MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.27%,0.97%,38.38MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.82%,0.56%,22.25MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,12.12%,1.09%,43.14MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.36%,0.87%,34.37MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,7.34%,1.20%,47.48MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.77%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.42%,0.58%,23.07MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.27%,0.97%,38.38MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.82%,0.56%,22.25MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,12.12%,1.09%,43.14MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.36%,0.87%,34.37MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,7.34%,1.20%,47.48MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.77%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.77%,0.58%,23.07MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.33%,0.97%,38.38MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.93%,0.56%,22.25MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.98%,1.09%,43.16MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.37%,0.87%,34.38MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.56%,1.20%,47.48MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.96%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.77%,0.58%,23.07MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.33%,0.97%,38.38MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.93%,0.56%,22.25MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.98%,1.09%,43.16MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.37%,0.87%,34.38MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.56%,1.20%,47.48MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.96%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,15.30%,0.58%,23.07MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.55%,0.97%,38.39MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,10.18%,0.56%,22.25MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.82%,1.09%,43.16MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.60%,0.87%,34.38MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.89%,1.20%,47.48MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.20%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,15.30%,0.58%,23.07MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.55%,0.97%,38.39MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,10.18%,0.56%,22.25MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.82%,1.09%,43.16MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.60%,0.87%,34.38MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.89%,1.20%,47.48MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.20%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.58%,0.58%,23.08MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.11%,0.97%,38.39MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.68%,0.56%,22.25MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.71%,1.09%,43.16MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.40%,0.87%,34.38MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.67%,1.20%,47.48MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.96%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.58%,0.58%,23.08MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.11%,0.97%,38.39MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.68%,0.56%,22.25MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.71%,1.09%,43.16MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.40%,0.87%,34.38MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.67%,1.20%,47.48MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.96%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.71%,0.58%,23.08MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.73%,0.97%,38.4MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.72%,0.56%,22.26MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.08%,1.09%,43.17MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.95%,0.87%,34.38MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.34%,1.20%,47.49MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.03%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.71%,0.58%,23.08MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.73%,0.97%,38.4MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.72%,0.56%,22.26MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.08%,1.09%,43.17MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.95%,0.87%,34.38MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.34%,1.20%,47.49MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.03%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.78%,0.58%,23.08MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.66%,0.97%,38.4MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.43%,0.56%,22.26MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.10%,1.09%,43.17MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.98%,0.87%,34.38MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,7.00%,1.20%,47.49MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.94%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.78%,0.58%,23.08MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.66%,0.97%,38.4MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.43%,0.56%,22.26MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.10%,1.09%,43.17MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.98%,0.87%,34.38MiB / 3.871GiB
